party_name,region,declaration_year,tax_year,valid_choices,is_suppressed
Piu' Europa,Basilicata,2023,2022,161,0
Possibile,Basilicata,2023,2022,93,0
Radicali Italiani,Basilicata,2023,2022,132,0
Sinistra Italiana,Basilicata,2023,2022,356,0
Stella Alpina,Basilicata,2023,2022,,1
Sud chiama Nord,Basilicata,2023,2022,52,0
Sudtiroler Volkspartei,Basilicata,2023,2022,10,0
UDC - Unione di centro,Basilicata,2023,2022,,1
Unione Sudamericana Emigrati Italiani,Basilicata,2023,2022,53,0
Union Valdotaine,Basilicata,2023,2022,,1
Articolo 1 - Movimento Democratico e Progressista,Calabria,2023,2022,575,0
Azione,Calabria,2023,2022,330,0
Centro Democratico,Calabria,2023,2022,216,0
Coraggio Italia,Calabria,2023,2022,46,0
Democrazia Solidale - DemoS,Calabria,2023,2022,50,0
Europa Verde-Verdi,Calabria,2023,2022,623,0
Fratelli d'Italia - Alleanza Nazionale,Calabria,2023,2022,6498,0
Italia al Centro,Calabria,2023,2022,25,0
Italia dei Valori,Calabria,2023,2022,73,0
Italia Viva,Calabria,2023,2022,1522,0
Lega Nord per l'Indipendenza della Padania,Calabria,2023,2022,56,0
Lega per Salvini Premier,Calabria,2023,2022,783,0
Movimento Associativo Italiani all'Estero - MAIE,Calabria,2023,2022,67,0
Movimento Cinque Stelle,Calabria,2023,2022,4280,0
Movimento politico Forza Italia,Calabria,2023,2022,1164,0
Noi con l'Italia,Calabria,2023,2022,182,0
Partito Autonomista Trentino Tirolese,Calabria,2023,2022,35,0
Partito Democratico,Calabria,2023,2022,6600,0
Partito Socialista Italiano,Calabria,2023,2022,1192,0
Piu' Europa,Calabria,2023,2022,331,0
Possibile,Calabria,2023,2022,269,0
Radicali Italiani,Calabria,2023,2022,276,0
Sinistra Italiana,Calabria,2023,2022,790,0
Stella Alpina,Calabria,2023,2022,10,0
Sud chiama Nord,Calabria,2023,2022,1337,0
Sudtiroler Volkspartei,Calabria,2023,2022,37,0
UDC - Unione di centro,Calabria,2023,2022,61,0
Unione Sudamericana Emigrati Italiani,Calabria,2023,2022,301,0
Union Valdotaine,Calabria,2023,2022,21,0
Articolo 1 - Movimento Democratico e Progressista,Sicilia,2023,2022,1482,0
Azione,Sicilia,2023,2022,955,0
Centro Democratico,Sicilia,2023,2022,421,0
Coraggio Italia,Sicilia,2023,2022,66,0
Democrazia Solidale - DemoS,Sicilia,2023,2022,75,0
Europa Verde-Verdi,Sicilia,2023,2022,2147,0
Fratelli d'Italia - Alleanza Nazionale,Sicilia,2023,2022,15288,0
Italia al Centro,Sicilia,2023,2022,56,0
Italia dei Valori,Sicilia,2023,2022,311,0
Italia Viva,Sicilia,2023,2022,3022,0
Lega Nord per l'Indipendenza della Padania,Sicilia,2023,2022,75,0
Lega per Salvini Premier,Sicilia,2023,2022,1587,0
Movimento Associativo Italiani all'Estero - MAIE,Sicilia,2023,2022,199,0
Movimento Cinque Stelle,Sicilia,2023,2022,12399,0
Movimento politico Forza Italia,Sicilia,2023,2022,1531,0
Noi con l'Italia,Sicilia,2023,2022,172,0
Partito Autonomista Trentino Tirolese,Sicilia,2023,2022,68,0
Partito Democratico,Sicilia,2023,2022,18051,0
Partito Socialista Italiano,Sicilia,2023,2022,868,0
Piu' Europa,Sicilia,2023,2022,1243,0
Possibile,Sicilia,2023,2022,531,0
Radicali Italiani,Sicilia,2023,2022,680,0
Sinistra Italiana,Sicilia,2023,2022,2565,0
Stella Alpina,Sicilia,2023,2022,69,0
Sud chiama Nord,Sicilia,2023,2022,21499,0
Sudtiroler Volkspartei,Sicilia,2023,2022,87,0
UDC - Unione di centro,Sicilia,2023,2022,160,0
Unione Sudamericana Emigrati Italiani,Sicilia,2023,2022,436,0
Union Valdotaine,Sicilia,2023,2022,59,0
Articolo 1 - Movimento Democratico e Progressista,Sardegna,2023,2022,1420,0
Azione,Sardegna,2023,2022,589,0
Centro Democratico,Sardegna,2023,2022,296,0
Coraggio Italia,Sardegna,2023,2022,50,0
Democrazia Solidale - DemoS,Sardegna,2023,2022,97,0
Europa Verde-Verdi,Sardegna,2023,2022,1551,0
Fratelli d'Italia - Alleanza Nazionale,Sardegna,2023,2022,8695,0
Italia al Centro,Sardegna,2023,2022,51,0
Italia dei Valori,Sardegna,2023,2022,119,0
Italia Viva,Sardegna,2023,2022,1107,0
Lega Nord per l'Indipendenza della Padania,Sardegna,2023,2022,80,0
Lega per Salvini Premier,Sardegna,2023,2022,944,0
Movimento Associativo Italiani all'Estero - MAIE,Sardegna,2023,2022,190,0
Movimento Cinque Stelle,Sardegna,2023,2022,7474,0
Movimento politico Forza Italia,Sardegna,2023,2022,683,0
Noi con l'Italia,Sardegna,2023,2022,61,0
Partito Autonomista Trentino Tirolese,Sardegna,2023,2022,73,0
Partito Democratico,Sardegna,2023,2022,12172,0
Partito Socialista Italiano,Sardegna,2023,2022,619,0
Piu' Europa,Sardegna,2023,2022,1007,0
Possibile,Sardegna,2023,2022,935,0
Radicali Italiani,Sardegna,2023,2022,709,0
Sinistra Italiana,Sardegna,2023,2022,1955,0
Stella Alpina,Sardegna,2023,2022,67,0
Sud chiama Nord,Sardegna,2023,2022,77,0
Sudtiroler Volkspartei,Sardegna,2023,2022,131,0
UDC - Unione di centro,Sardegna,2023,2022,88,0
Unione Sudamericana Emigrati Italiani,Sardegna,2023,2022,538,0
Union Valdotaine,Sardegna,2023,2022,92,0
Articolo 1 - Movimento Democratico e Progressista,Non indicata,2023,2022,0,0
Azione,Non indicata,2023,2022,0,0
Centro Democratico,Non indicata,2023,2022,0,0
Coraggio Italia,Non indicata,2023,2022,0,0
Democrazia Solidale - DemoS,Non indicata,2023,2022,0,0
Europa Verde-Verdi,Non indicata,2023,2022,0,0
Fratelli d'Italia - Alleanza Nazionale,Non indicata,2023,2022,0,0
Italia al Centro,Non indicata,2023,2022,0,0
Italia dei Valori,Non indicata,2023,2022,0,0
Italia Viva,Non indicata,2023,2022,0,0
Lega Nord per l'Indipendenza della Padania,Non indicata,2023,2022,0,0
Lega per Salvini Premier,Non indicata,2023,2022,0,0
Movimento Associativo Italiani all'Estero - MAIE,Non indicata,2023,2022,0,0
Movimento Cinque Stelle,Non indicata,2023,2022,0,0
Movimento politico Forza Italia,Non indicata,2023,2022,0,0
Noi con l'Italia,Non indicata,2023,2022,0,0
Partito Autonomista Trentino Tirolese,Non indicata,2023,2022,0,0
Partito Democratico,Non indicata,2023,2022,0,0
Partito Socialista Italiano,Non indicata,2023,2022,0,0
Piu' Europa,Non indicata,2023,2022,0,0
Possibile,Non indicata,2023,2022,0,0
Radicali Italiani,Non indicata,2023,2022,0,0
Sinistra Italiana,Non indicata,2023,2022,0,0
Stella Alpina,Non indicata,2023,2022,0,0
Sud chiama Nord,Non indicata,2023,2022,0,0
Sudtiroler Volkspartei,Non indicata,2023,2022,0,0
UDC - Unione di centro,Non indicata,2023,2022,0,0
Unione Sudamericana Emigrati Italiani,Non indicata,2023,2022,0,0
Union Valdotaine,Non indicata,2023,2022,0,0
