party_name,region,declaration_year,tax_year,valid_choices,is_suppressed
Stella Alpina,Puglia,2021,2020,42,0
Sudtiroler Volkspartei,Puglia,2021,2020,48,0
Union Valdotaine,Puglia,2021,2020,11,0
UDC - Unione di centro,Puglia,2021,2020,115,0
Unione per il Trentino,Puglia,2021,2020,30,0
Unione Sudamericana Emigrati Italiani,Puglia,2021,2020,268,0
Alternativa Popolare,Basilicata,2021,2020,21,0
Articolo 1 - Movimento Democratico e Progressista,Basilicata,2021,2020,900,0
Azione,Basilicata,2021,2020,108,0
Cambiamo!,Basilicata,2021,2020,348,0
Centro Democratico,Basilicata,2021,2020,58,0
Democrazia Solidale - Demo.S,Basilicata,2021,2020,,1
Federazione dei Verdi,Basilicata,2021,2020,165,0
Fratelli d'Italia - Alleanza Nazionale,Basilicata,2021,2020,1183,0
IDEA - Identita' e Azione - popolo e liberta',Basilicata,2021,2020,20,0
Italia dei Valori,Basilicata,2021,2020,30,0
Italia Viva,Basilicata,2021,2020,432,0
Lega Nord per l'Indipendenza della Padania,Basilicata,2021,2020,,1
Lega per Salvini Premier,Basilicata,2021,2020,291,0
Movimento Associativo Italiani all'Estero - MAIE,Basilicata,2021,2020,31,0
Movimento La Puglia in Piu',Basilicata,2021,2020,38,0
Movimento politico Forza Italia,Basilicata,2021,2020,180,0
Noi con L'Italia,Basilicata,2021,2020,19,0
Partito della Rifondazione Comunista - Sinistra Europea,Basilicata,2021,2020,290,0
Partito Democratico,Basilicata,2021,2020,2714,0
Partito Socialista Italiano,Basilicata,2021,2020,203,0
Piu' Europa,Basilicata,2021,2020,100,0
Possibile,Basilicata,2021,2020,98,0
Radicali Italiani,Basilicata,2021,2020,148,0
Sinistra Italiana,Basilicata,2021,2020,275,0
Stella Alpina,Basilicata,2021,2020,,1
Sudtiroler Volkspartei,Basilicata,2021,2020,,1
Union Valdotaine,Basilicata,2021,2020,0,0
UDC - Unione di centro,Basilicata,2021,2020,,1
Unione per il Trentino,Basilicata,2021,2020,,1
Unione Sudamericana Emigrati Italiani,Basilicata,2021,2020,58,0
Alternativa Popolare,Calabria,2021,2020,70,0
Articolo 1 - Movimento Democratico e Progressista,Calabria,2021,2020,1083,0
Azione,Calabria,2021,2020,249,0
Cambiamo!,Calabria,2021,2020,449,0
Centro Democratico,Calabria,2021,2020,289,0
Democrazia Solidale - Demo.S,Calabria,2021,2020,77,0
Federazione dei Verdi,Calabria,2021,2020,561,0
Fratelli d'Italia - Alleanza Nazionale,Calabria,2021,2020,4905,0
IDEA - Identita' e Azione - popolo e liberta',Calabria,2021,2020,70,0
Italia dei Valori,Calabria,2021,2020,146,0
Italia Viva,Calabria,2021,2020,1244,0
Lega Nord per l'Indipendenza della Padania,Calabria,2021,2020,100,0
Lega per Salvini Premier,Calabria,2021,2020,1189,0
Movimento Associativo Italiani all'Estero - MAIE,Calabria,2021,2020,101,0
Movimento La Puglia in Piu',Calabria,2021,2020,69,0
Movimento politico Forza Italia,Calabria,2021,2020,955,0
Noi con L'Italia,Calabria,2021,2020,62,0
Partito della Rifondazione Comunista - Sinistra Europea,Calabria,2021,2020,923,0
Partito Democratico,Calabria,2021,2020,5486,0
Partito Socialista Italiano,Calabria,2021,2020,892,0
Piu' Europa,Calabria,2021,2020,152,0
Possibile,Calabria,2021,2020,301,0
Radicali Italiani,Calabria,2021,2020,205,0
Sinistra Italiana,Calabria,2021,2020,613,0
Stella Alpina,Calabria,2021,2020,10,0
Sudtiroler Volkspartei,Calabria,2021,2020,28,0
Union Valdotaine,Calabria,2021,2020,,1
UDC - Unione di centro,Calabria,2021,2020,91,0
Unione per il Trentino,Calabria,2021,2020,27,0
Unione Sudamericana Emigrati Italiani,Calabria,2021,2020,350,0
Alternativa Popolare,Sicilia,2021,2020,214,0
Articolo 1 - Movimento Democratico e Progressista,Sicilia,2021,2020,2170,0
Azione,Sicilia,2021,2020,760,0
Cambiamo!,Sicilia,2021,2020,982,0
Centro Democratico,Sicilia,2021,2020,637,0
Democrazia Solidale - Demo.S,Sicilia,2021,2020,68,0
Federazione dei Verdi,Sicilia,2021,2020,1619,0
Fratelli d'Italia - Alleanza Nazionale,Sicilia,2021,2020,11634,0
IDEA - Identita' e Azione - popolo e liberta',Sicilia,2021,2020,28,0
Italia dei Valori,Sicilia,2021,2020,401,0
Italia Viva,Sicilia,2021,2020,2888,0
Lega Nord per l'Indipendenza della Padania,Sicilia,2021,2020,130,0
Lega per Salvini Premier,Sicilia,2021,2020,3064,0
Movimento Associativo Italiani all'Estero - MAIE,Sicilia,2021,2020,190,0
Movimento La Puglia in Piu',Sicilia,2021,2020,59,0
Movimento politico Forza Italia,Sicilia,2021,2020,2019,0
Noi con L'Italia,Sicilia,2021,2020,192,0
Partito della Rifondazione Comunista - Sinistra Europea,Sicilia,2021,2020,1754,0
Partito Democratico,Sicilia,2021,2020,15420,0
Partito Socialista Italiano,Sicilia,2021,2020,975,0
Piu' Europa,Sicilia,2021,2020,748,0
Possibile,Sicilia,2021,2020,432,0
Radicali Italiani,Sicilia,2021,2020,585,0
Sinistra Italiana,Sicilia,2021,2020,1745,0
Stella Alpina,Sicilia,2021,2020,48,0
Sudtiroler Volkspartei,Sicilia,2021,2020,60,0
Union Valdotaine,Sicilia,2021,2020,21,0
UDC - Unione di centro,Sicilia,2021,2020,140,0
Unione per il Trentino,Sicilia,2021,2020,54,0
Unione Sudamericana Emigrati Italiani,Sicilia,2021,2020,583,0
Alternativa Popolare,Sardegna,2021,2020,115,0
Articolo 1 - Movimento Democratico e Progressista,Sardegna,2021,2020,1945,0
Azione,Sardegna,2021,2020,547,0
Cambiamo!,Sardegna,2021,2020,141,0
Centro Democratico,Sardegna,2021,2020,429,0
Democrazia Solidale - Demo.S,Sardegna,2021,2020,67,0
Federazione dei Verdi,Sardegna,2021,2020,832,0
Fratelli d'Italia - Alleanza Nazionale,Sardegna,2021,2020,6008,0
IDEA - Identita' e Azione - popolo e liberta',Sardegna,2021,2020,34,0
Italia dei Valori,Sardegna,2021,2020,119,0
Italia Viva,Sardegna,2021,2020,967,0
Lega Nord per l'Indipendenza della Padania,Sardegna,2021,2020,93,0
Lega per Salvini Premier,Sardegna,2021,2020,2034,0
Movimento Associativo Italiani all'Estero - MAIE,Sardegna,2021,2020,208,0
Movimento La Puglia in Piu',Sardegna,2021,2020,44,0
Movimento politico Forza Italia,Sardegna,2021,2020,560,0
Noi con L'Italia,Sardegna,2021,2020,31,0
Partito della Rifondazione Comunista - Sinistra Europea,Sardegna,2021,2020,1361,0
Partito Democratico,Sardegna,2021,2020,10072,0
Partito Socialista Italiano,Sardegna,2021,2020,314,0
Piu' Europa,Sardegna,2021,2020,484,0
Possibile,Sardegna,2021,2020,674,0
Radicali Italiani,Sardegna,2021,2020,555,0
Sinistra Italiana,Sardegna,2021,2020,1359,0
Stella Alpina,Sardegna,2021,2020,50,0
Sudtiroler Volkspartei,Sardegna,2021,2020,98,0
Union Valdotaine,Sardegna,2021,2020,35,0
UDC - Unione di centro,Sardegna,2021,2020,91,0
Unione per il Trentino,Sardegna,2021,2020,54,0
Unione Sudamericana Emigrati Italiani,Sardegna,2021,2020,536,0
Alternativa Popolare,Non indicata,2021,2020,0,0
Articolo 1 - Movimento Democratico e Progressista,Non indicata,2021,2020,0,0
Azione,Non indicata,2021,2020,0,0
Cambiamo!,Non indicata,2021,2020,0,0
Centro Democratico,Non indicata,2021,2020,0,0
Democrazia Solidale - Demo.S,Non indicata,2021,2020,0,0
Federazione dei Verdi,Non indicata,2021,2020,0,0
Fratelli d'Italia - Alleanza Nazionale,Non indicata,2021,2020,0,0
IDEA - Identita' e Azione - popolo e liberta',Non indicata,2021,2020,0,0
Italia dei Valori,Non indicata,2021,2020,0,0
Italia Viva,Non indicata,2021,2020,0,0
Lega Nord per l'Indipendenza della Padania,Non indicata,2021,2020,0,0
Lega per Salvini Premier,Non indicata,2021,2020,0,0
Movimento Associativo Italiani all'Estero - MAIE,Non indicata,2021,2020,0,0
Movimento La Puglia in Piu',Non indicata,2021,2020,0,0
Movimento politico Forza Italia,Non indicata,2021,2020,0,0
Noi con L'Italia,Non indicata,2021,2020,0,0
Partito della Rifondazione Comunista - Sinistra Europea,Non indicata,2021,2020,0,0
Partito Democratico,Non indicata,2021,2020,0,0
Partito Socialista Italiano,Non indicata,2021,2020,0,0
Piu' Europa,Non indicata,2021,2020,0,0
Possibile,Non indicata,2021,2020,0,0
Radicali Italiani,Non indicata,2021,2020,0,0
Sinistra Italiana,Non indicata,2021,2020,0,0
Stella Alpina,Non indicata,2021,2020,0,0
Sudtiroler Volkspartei,Non indicata,2021,2020,0,0
Union Valdotaine,Non indicata,2021,2020,0,0
UDC - Unione di centro,Non indicata,2021,2020,0,0
Unione per il Trentino,Non indicata,2021,2020,0,0
Unione Sudamericana Emigrati Italiani,Non indicata,2021,2020,0,0
