party_name,region,declaration_year,tax_year,valid_choices,is_suppressed
Lega Nord per l'Indipendenza della Padania,Basilicata,2022,2021,,1
Lega per Salvini Premier,Basilicata,2022,2021,156,0
Movimento Associativo Italiani all'Estero - MAIE,Basilicata,2022,2021,34,0
Movimento La Puglia in Piu',Basilicata,2022,2021,32,0
Movimento politico Forza Italia,Basilicata,2022,2021,151,0
Partito Autonomista Trentino Tirolese,Basilicata,2022,2021,,1
Partito Democratico,Basilicata,2022,2021,2703,0
Partito Socialista Italiano,Basilicata,2022,2021,227,0
Piu' Europa,Basilicata,2022,2021,146,0
Possibile,Basilicata,2022,2021,102,0
Radicali Italiani,Basilicata,2022,2021,175,0
Sinistra Italiana,Basilicata,2022,2021,396,0
Stella Alpina,Basilicata,2022,2021,,1
Sudtiroler Volkspartei,Basilicata,2022,2021,,1
Union Valdotaine,Basilicata,2022,2021,,1
UDC - Unione di centro,Basilicata,2022,2021,,1
Unione per il Trentino,Basilicata,2022,2021,,1
Unione Sudamericana Emigrati Italiani,Basilicata,2022,2021,42,0
Articolo 1 - Movimento Democratico e Progressista,Calabria,2022,2021,1205,0
Azione,Calabria,2022,2021,387,0
Cambiamo!,Calabria,2022,2021,558,0
Centro Democratico,Calabria,2022,2021,365,0
Democrazia Solidale - Demo.S,Calabria,2022,2021,54,0
Europa Verde-Verdi,Calabria,2022,2021,698,0
Fratelli d'Italia - Alleanza Nazionale,Calabria,2022,2021,4712,0
DEA - Identita' e Azione - popolo e liberta',Calabria,2022,2021,38,0
Italexit per l'Italia,Calabria,2022,2021,536,0
Italia dei Valori,Calabria,2022,2021,121,0
Italia Viva,Calabria,2022,2021,1332,0
Lega Nord per l'Indipendenza della Padania,Calabria,2022,2021,84,0
Lega per Salvini Premier,Calabria,2022,2021,755,0
Movimento Associativo Italiani all'Estero - MAIE,Calabria,2022,2021,116,0
Movimento La Puglia in Piu',Calabria,2022,2021,127,0
Movimento politico Forza Italia,Calabria,2022,2021,1269,0
Partito Autonomista Trentino Tirolese,Calabria,2022,2021,72,0
Partito Democratico,Calabria,2022,2021,5774,0
Partito Socialista Italiano,Calabria,2022,2021,895,0
Piu' Europa,Calabria,2022,2021,333,0
Possibile,Calabria,2022,2021,315,0
Radicali Italiani,Calabria,2022,2021,248,0
Sinistra Italiana,Calabria,2022,2021,969,0
Stella Alpina,Calabria,2022,2021,22,0
Sudtiroler Volkspartei,Calabria,2022,2021,26,0
Union Valdotaine,Calabria,2022,2021,34,0
UDC - Unione di centro,Calabria,2022,2021,68,0
Unione per il Trentino,Calabria,2022,2021,17,0
Unione Sudamericana Emigrati Italiani,Calabria,2022,2021,301,0
Articolo 1 - Movimento Democratico e Progressista,Sicilia,2022,2021,2627,0
Azione,Sicilia,2022,2021,1197,0
Cambiamo!,Sicilia,2022,2021,274,0
Centro Democratico,Sicilia,2022,2021,665,0
Democrazia Solidale - Demo.S,Sicilia,2022,2021,95,0
Europa Verde-Verdi,Sicilia,2022,2021,2169,0
Fratelli d'Italia - Alleanza Nazionale,Sicilia,2022,2021,11520,0
DEA - Identita' e Azione - popolo e liberta',Sicilia,2022,2021,71,0
Italexit per l'Italia,Sicilia,2022,2021,1454,0
Italia dei Valori,Sicilia,2022,2021,407,0
Italia Viva,Sicilia,2022,2021,3261,0
Lega Nord per l'Indipendenza della Padania,Sicilia,2022,2021,94,0
Lega per Salvini Premier,Sicilia,2022,2021,1444,0
Movimento Associativo Italiani all'Estero - MAIE,Sicilia,2022,2021,251,0
Movimento La Puglia in Piu',Sicilia,2022,2021,115,0
Movimento politico Forza Italia,Sicilia,2022,2021,2043,0
Partito Autonomista Trentino Tirolese,Sicilia,2022,2021,53,0
Partito Democratico,Sicilia,2022,2021,16272,0
Partito Socialista Italiano,Sicilia,2022,2021,884,0
Piu' Europa,Sicilia,2022,2021,1116,0
Possibile,Sicilia,2022,2021,519,0
Radicali Italiani,Sicilia,2022,2021,737,0
Sinistra Italiana,Sicilia,2022,2021,2586,0
Stella Alpina,Sicilia,2022,2021,57,0
Sudtiroler Volkspartei,Sicilia,2022,2021,70,0
Union Valdotaine,Sicilia,2022,2021,47,0
UDC - Unione di centro,Sicilia,2022,2021,192,0
Unione per il Trentino,Sicilia,2022,2021,57,0
Unione Sudamericana Emigrati Italiani,Sicilia,2022,2021,512,0
Articolo 1 - Movimento Democratico e Progressista,Sardegna,2022,2021,2551,0
Azione,Sardegna,2022,2021,788,0
Cambiamo!,Sardegna,2022,2021,387,0
Centro Democratico,Sardegna,2022,2021,278,0
Democrazia Solidale - Demo.S,Sardegna,2022,2021,85,0
Europa Verde-Verdi,Sardegna,2022,2021,1406,0
Fratelli d'Italia - Alleanza Nazionale,Sardegna,2022,2021,5984,0
DEA - Identita' e Azione - popolo e liberta',Sardegna,2022,2021,49,0
Italexit per l'Italia,Sardegna,2022,2021,1246,0
Italia dei Valori,Sardegna,2022,2021,118,0
Italia Viva,Sardegna,2022,2021,1083,0
Lega Nord per l'Indipendenza della Padania,Sardegna,2022,2021,72,0
Lega per Salvini Premier,Sardegna,2022,2021,1023,0
Movimento Associativo Italiani all'Estero - MAIE,Sardegna,2022,2021,261,0
Movimento La Puglia in Piu',Sardegna,2022,2021,59,0
Movimento politico Forza Italia,Sardegna,2022,2021,619,0
Partito Autonomista Trentino Tirolese,Sardegna,2022,2021,37,0
Partito Democratico,Sardegna,2022,2021,10452,0
Partito Socialista Italiano,Sardegna,2022,2021,496,0
Piu' Europa,Sardegna,2022,2021,782,0
Possibile,Sardegna,2022,2021,899,0
Radicali Italiani,Sardegna,2022,2021,744,0
Sinistra Italiana,Sardegna,2022,2021,2171,0
Stella Alpina,Sardegna,2022,2021,66,0
Sudtiroler Volkspartei,Sardegna,2022,2021,122,0
Union Valdotaine,Sardegna,2022,2021,77,0
UDC - Unione di centro,Sardegna,2022,2021,115,0
Unione per il Trentino,Sardegna,2022,2021,44,0
Unione Sudamericana Emigrati Italiani,Sardegna,2022,2021,488,0
Articolo 1 - Movimento Democratico e Progressista,Non indicata,2022,2021,0,0
Azione,Non indicata,2022,2021,0,0
Cambiamo!,Non indicata,2022,2021,0,0
Centro Democratico,Non indicata,2022,2021,0,0
Democrazia Solidale - Demo.S,Non indicata,2022,2021,0,0
Europa Verde-Verdi,Non indicata,2022,2021,0,0
Fratelli d'Italia - Alleanza Nazionale,Non indicata,2022,2021,0,0
DEA - Identita' e Azione - popolo e liberta',Non indicata,2022,2021,0,0
Italexit per l'Italia,Non indicata,2022,2021,0,0
Italia dei Valori,Non indicata,2022,2021,0,0
Italia Viva,Non indicata,2022,2021,0,0
Lega Nord per l'Indipendenza della Padania,Non indicata,2022,2021,0,0
Lega per Salvini Premier,Non indicata,2022,2021,0,0
Movimento Associativo Italiani all'Estero - MAIE,Non indicata,2022,2021,0,0
Movimento La Puglia in Piu',Non indicata,2022,2021,0,0
Movimento politico Forza Italia,Non indicata,2022,2021,0,0
Partito Autonomista Trentino Tirolese,Non indicata,2022,2021,0,0
Partito Democratico,Non indicata,2022,2021,0,0
Partito Socialista Italiano,Non indicata,2022,2021,0,0
Piu' Europa,Non indicata,2022,2021,0,0
Possibile,Non indicata,2022,2021,0,0
Radicali Italiani,Non indicata,2022,2021,0,0
Sinistra Italiana,Non indicata,2022,2021,0,0
Stella Alpina,Non indicata,2022,2021,0,0
Sudtiroler Volkspartei,Non indicata,2022,2021,0,0
Union Valdotaine,Non indicata,2022,2021,0,0
UDC - Unione di centro,Non indicata,2022,2021,0,0
Unione per il Trentino,Non indicata,2022,2021,0,0
Unione Sudamericana Emigrati Italiani,Non indicata,2022,2021,0,0
