party_name,region,declaration_year,tax_year,valid_choices,is_suppressed
Fratelli d'ltalia - Alleanza Nazionale,Calabria,2020,2019,5533,0
IDEA - Identita' e Azione,Calabria,2020,2019,30,0
Italia dei Valori,Calabria,2020,2019,115,0
Italia Viva,Calabria,2020,2019,1186,0
Lega Nord per l'Indipendenza della Padania,Calabria,2020,2019,77,0
Lega per Salvini Premier,Calabria,2020,2019,1287,0
Movimento Associativo Italiani all'Estero,Calabria,2020,2019,67,0
Movimento La Puglia in piu',Calabria,2020,2019,76,0
Movimento politico Forza Italia,Calabria,2020,2019,1173,0
Partito Autonomista Trentino Tirolese,Calabria,2020,2019,44,0
Partito della Rifondazione Comunista - Sinistra Europea,Calabria,2020,2019,965,0
Partito Democratico,Calabria,2020,2019,6061,0
Partito Socialista Italiano,Calabria,2020,2019,466,0
Piu' Europa,Calabria,2020,2019,220,0
Possibile,Calabria,2020,2019,196,0
Radicali Italiani,Calabria,2020,2019,217,0
Sinistra Italiana,Calabria,2020,2019,460,0
Sudtiroler Volkspartei,Calabria,2020,2019,18,0
UDC - Unione di Centro,Calabria,2020,2019,50,0
Union Valdotaine,Calabria,2020,2019,,1
Unione per il Trentino,Calabria,2020,2019,17,0
Unione Sudamericana Emigrati Italiani,Calabria,2020,2019,217,0
Articolo 1- Movimento Democratico e Progressista,Sicilia,2020,2019,1538,0
Azione (gia' Siamo Europei),Sicilia,2020,2019,794,0
Centro Democratico,Sicilia,2020,2019,858,0
Democrazia Solidale - Demo.S,Sicilia,2020,2019,85,0
Federazione dei Verdi,Sicilia,2020,2019,1521,0
Fratelli d'ltalia - Alleanza Nazionale,Sicilia,2020,2019,8957,0
IDEA - Identita' e Azione,Sicilia,2020,2019,45,0
Italia dei Valori,Sicilia,2020,2019,338,0
Italia Viva,Sicilia,2020,2019,3002,0
Lega Nord per l'Indipendenza della Padania,Sicilia,2020,2019,174,0
Lega per Salvini Premier,Sicilia,2020,2019,3937,0
Movimento Associativo Italiani all'Estero,Sicilia,2020,2019,214,0
Movimento La Puglia in piu',Sicilia,2020,2019,60,0
Movimento politico Forza Italia,Sicilia,2020,2019,1841,0
Partito Autonomista Trentino Tirolese,Sicilia,2020,2019,36,0
Partito della Rifondazione Comunista - Sinistra Europea,Sicilia,2020,2019,1601,0
Partito Democratico,Sicilia,2020,2019,15258,0
Partito Socialista Italiano,Sicilia,2020,2019,850,0
Piu' Europa,Sicilia,2020,2019,1233,0
Possibile,Sicilia,2020,2019,359,0
Radicali Italiani,Sicilia,2020,2019,552,0
Sinistra Italiana,Sicilia,2020,2019,1566,0
Sudtiroler Volkspartei,Sicilia,2020,2019,54,0
UDC - Unione di Centro,Sicilia,2020,2019,117,0
Union Valdotaine,Sicilia,2020,2019,13,0
Unione per il Trentino,Sicilia,2020,2019,39,0
Unione Sudamericana Emigrati Italiani,Sicilia,2020,2019,427,0
Articolo 1- Movimento Democratico e Progressista,Sardegna,2020,2019,1272,0
Azione (gia' Siamo Europei),Sardegna,2020,2019,523,0
Centro Democratico,Sardegna,2020,2019,608,0
Democrazia Solidale - Demo.S,Sardegna,2020,2019,96,0
Federazione dei Verdi,Sardegna,2020,2019,863,0
Fratelli d'ltalia - Alleanza Nazionale,Sardegna,2020,2019,4887,0
IDEA - Identita' e Azione,Sardegna,2020,2019,42,0
Italia dei Valori,Sardegna,2020,2019,114,0
Italia Viva,Sardegna,2020,2019,898,0
Lega Nord per l'Indipendenza della Padania,Sardegna,2020,2019,157,0
Lega per Salvini Premier,Sardegna,2020,2019,2765,0
Movimento Associativo Italiani all'Estero,Sardegna,2020,2019,269,0
Movimento La Puglia in piu',Sardegna,2020,2019,29,0
Movimento politico Forza Italia,Sardegna,2020,2019,559,0
Partito Autonomista Trentino Tirolese,Sardegna,2020,2019,38,0
Partito della Rifondazione Comunista - Sinistra Europea,Sardegna,2020,2019,1380,0
Partito Democratico,Sardegna,2020,2019,10281,0
Partito Socialista Italiano,Sardegna,2020,2019,319,0
Piu' Europa,Sardegna,2020,2019,790,0
Possibile,Sardegna,2020,2019,496,0
Radicali Italiani,Sardegna,2020,2019,543,0
Sinistra Italiana,Sardegna,2020,2019,1171,0
Sudtiroler Volkspartei,Sardegna,2020,2019,74,0
UDC - Unione di Centro,Sardegna,2020,2019,66,0
Union Valdotaine,Sardegna,2020,2019,26,0
Unione per il Trentino,Sardegna,2020,2019,60,0
Unione Sudamericana Emigrati Italiani,Sardegna,2020,2019,408,0
Articolo 1- Movimento Democratico e Progressista,Non indicata,2020,2019,0,0
Azione (gia' Siamo Europei),Non indicata,2020,2019,0,0
Centro Democratico,Non indicata,2020,2019,0,0
Democrazia Solidale - Demo.S,Non indicata,2020,2019,0,0
Federazione dei Verdi,Non indicata,2020,2019,0,0
Fratelli d'ltalia - Alleanza Nazionale,Non indicata,2020,2019,0,0
IDEA - Identita' e Azione,Non indicata,2020,2019,0,0
Italia dei Valori,Non indicata,2020,2019,0,0
Italia Viva,Non indicata,2020,2019,0,0
Lega Nord per l'Indipendenza della Padania,Non indicata,2020,2019,0,0
Lega per Salvini Premier,Non indicata,2020,2019,0,0
Movimento Associativo Italiani all'Estero,Non indicata,2020,2019,0,0
Movimento La Puglia in piu',Non indicata,2020,2019,0,0
Movimento politico Forza Italia,Non indicata,2020,2019,0,0
Partito Autonomista Trentino Tirolese,Non indicata,2020,2019,0,0
Partito della Rifondazione Comunista - Sinistra Europea,Non indicata,2020,2019,0,0
Partito Democratico,Non indicata,2020,2019,0,0
Partito Socialista Italiano,Non indicata,2020,2019,0,0
Piu' Europa,Non indicata,2020,2019,0,0
Possibile,Non indicata,2020,2019,0,0
Radicali Italiani,Non indicata,2020,2019,0,0
Sinistra Italiana,Non indicata,2020,2019,0,0
Sudtiroler Volkspartei,Non indicata,2020,2019,0,0
UDC - Unione di Centro,Non indicata,2020,2019,0,0
Union Valdotaine,Non indicata,2020,2019,0,0
Unione per il Trentino,Non indicata,2020,2019,0,0
Unione Sudamericana Emigrati Italiani,Non indicata,2020,2019,0,0
