party_name,region,declaration_year,tax_year,valid_choices,is_suppressed
Azione,Calabria,2024,2023,495,0
Campobase,Calabria,2024,2023,30,0
Centro Democratico,Calabria,2024,2023,216,0
Coraggio Italia,Calabria,2024,2023,47,0
Democrazia Solidale - DemoS,Calabria,2024,2023,58,0
Europa Verde-Verdi,Calabria,2024,2023,1067,0
Fratelli d'Italia - Alleanza Nazionale,Calabria,2024,2023,7034,0
Italia dei Valori,Calabria,2024,2023,84,0
Italia Viva,Calabria,2024,2023,1302,0
Lega Nord per l'Indipendenza della Padania,Calabria,2024,2023,39,0
Lega per Salvini Premier,Calabria,2024,2023,949,0
L'Italia c'e'!,Calabria,2024,2023,38,0
Movimento Associativo Italiani all'Estero - MAIE,Calabria,2024,2023,82,0
Movimento Cinque Stelle,Calabria,2024,2023,5961,0
Movimento politico Forza Italia,Calabria,2024,2023,1341,0
Noi Moderati,Calabria,2024,2023,131,0
Partito Autonomista Trentino Tirolese,Calabria,2024,2023,27,0
Partito Democratico,Calabria,2024,2023,8057,0
Partito Socialista Italiano,Calabria,2024,2023,1702,0
Piu' Europa,Calabria,2024,2023,388,0
Possibile,Calabria,2024,2023,253,0
Radicali Italiani,Calabria,2024,2023,304,0
Sinistra Italiana,Calabria,2024,2023,1638,0
Stella Alpina,Calabria,2024,2023,13,0
Sud chiama Nord,Calabria,2024,2023,1264,0
Sudtiroler Volkspartei,Calabria,2024,2023,40,0
UDC - Unione di centro,Calabria,2024,2023,57,0
Unione Sudamericana Emigrati Italiani,Calabria,2024,2023,429,0
Union Valdotaine,Calabria,2024,2023,29,0
Azione,Sicilia,2024,2023,1321,0
Campobase,Sicilia,2024,2023,58,0
Centro Democratico,Sicilia,2024,2023,717,0
Coraggio Italia,Sicilia,2024,2023,98,0
Democrazia Solidale - DemoS,Sicilia,2024,2023,106,0
Europa Verde-Verdi,Sicilia,2024,2023,3635,0
Fratelli d'Italia - Alleanza Nazionale,Sicilia,2024,2023,16044,0
Italia dei Valori,Sicilia,2024,2023,346,0
Italia Viva,Sicilia,2024,2023,2895,0
Lega Nord per l'Indipendenza della Padania,Sicilia,2024,2023,70,0
Lega per Salvini Premier,Sicilia,2024,2023,3024,0
L'Italia c'e'!,Sicilia,2024,2023,67,0
Movimento Associativo Italiani all'Estero - MAIE,Sicilia,2024,2023,284,0
Movimento Cinque Stelle,Sicilia,2024,2023,17462,0
Movimento politico Forza Italia,Sicilia,2024,2023,2335,0
Noi Moderati,Sicilia,2024,2023,709,0
Partito Autonomista Trentino Tirolese,Sicilia,2024,2023,69,0
Partito Democratico,Sicilia,2024,2023,21932,0
Partito Socialista Italiano,Sicilia,2024,2023,853,0
Piu' Europa,Sicilia,2024,2023,1223,0
Possibile,Sicilia,2024,2023,518,0
Radicali Italiani,Sicilia,2024,2023,743,0
Sinistra Italiana,Sicilia,2024,2023,4173,0
Stella Alpina,Sicilia,2024,2023,71,0
Sud chiama Nord,Sicilia,2024,2023,22242,0
Sudtiroler Volkspartei,Sicilia,2024,2023,116,0
UDC - Unione di centro,Sicilia,2024,2023,167,0
Unione Sudamericana Emigrati Italiani,Sicilia,2024,2023,474,0
Union Valdotaine,Sicilia,2024,2023,71,0
Azione,Sardegna,2024,2023,764,0
Campobase,Sardegna,2024,2023,49,0
Centro Democratico,Sardegna,2024,2023,469,0
Coraggio Italia,Sardegna,2024,2023,49,0
Democrazia Solidale - DemoS,Sardegna,2024,2023,123,0
Europa Verde-Verdi,Sardegna,2024,2023,2539,0
Fratelli d'Italia - Alleanza Nazionale,Sardegna,2024,2023,9252,0
Italia dei Valori,Sardegna,2024,2023,118,0
Italia Viva,Sardegna,2024,2023,1065,0
Lega Nord per l'Indipendenza della Padania,Sardegna,2024,2023,79,0
Lega per Salvini Premier,Sardegna,2024,2023,928,0
L'Italia c'e'!,Sardegna,2024,2023,18,0
Movimento Associativo Italiani all'Estero - MAIE,Sardegna,2024,2023,247,0
Movimento Cinque Stelle,Sardegna,2024,2023,10846,0
Movimento politico Forza Italia,Sardegna,2024,2023,993,0
Noi Moderati,Sardegna,2024,2023,118,0
Partito Autonomista Trentino Tirolese,Sardegna,2024,2023,67,0
Partito Democratico,Sardegna,2024,2023,15479,0
Partito Socialista Italiano,Sardegna,2024,2023,636,0
Piu' Europa,Sardegna,2024,2023,1026,0
Possibile,Sardegna,2024,2023,1062,0
Radicali Italiani,Sardegna,2024,2023,741,0
Sinistra Italiana,Sardegna,2024,2023,3170,0
Stella Alpina,Sardegna,2024,2023,105,0
Sud chiama Nord,Sardegna,2024,2023,116,0
Sudtiroler Volkspartei,Sardegna,2024,2023,176,0
UDC - Unione di centro,Sardegna,2024,2023,85,0
Unione Sudamericana Emigrati Italiani,Sardegna,2024,2023,578,0
Union Valdotaine,Sardegna,2024,2023,120,0
Azione,Non indicata,2024,2023,0,0
Campobase,Non indicata,2024,2023,0,0
Centro Democratico,Non indicata,2024,2023,0,0
Coraggio Italia,Non indicata,2024,2023,0,0
Democrazia Solidale - DemoS,Non indicata,2024,2023,0,0
Europa Verde-Verdi,Non indicata,2024,2023,0,0
Fratelli d'Italia - Alleanza Nazionale,Non indicata,2024,2023,0,0
Italia dei Valori,Non indicata,2024,2023,0,0
Italia Viva,Non indicata,2024,2023,0,0
Lega Nord per l'Indipendenza della Padania,Non indicata,2024,2023,0,0
Lega per Salvini Premier,Non indicata,2024,2023,0,0
L'Italia c'e'!,Non indicata,2024,2023,0,0
Movimento Associativo Italiani all'Estero - MAIE,Non indicata,2024,2023,0,0
Movimento Cinque Stelle,Non indicata,2024,2023,0,0
Movimento politico Forza Italia,Non indicata,2024,2023,0,0
Noi Moderati,Non indicata,2024,2023,0,0
Partito Autonomista Trentino Tirolese,Non indicata,2024,2023,0,0
Partito Democratico,Non indicata,2024,2023,0,0
Partito Socialista Italiano,Non indicata,2024,2023,0,0
Piu' Europa,Non indicata,2024,2023,0,0
Possibile,Non indicata,2024,2023,0,0
Radicali Italiani,Non indicata,2024,2023,0,0
Sinistra Italiana,Non indicata,2024,2023,0,0
Stella Alpina,Non indicata,2024,2023,0,0
Sud chiama Nord,Non indicata,2024,2023,0,0
Sudtiroler Volkspartei,Non indicata,2024,2023,0,0
UDC - Unione di centro,Non indicata,2024,2023,0,0
Unione Sudamericana Emigrati Italiani,Non indicata,2024,2023,0,0
Union Valdotaine,Non indicata,2024,2023,0,0
