party_name,region,declaration_year,tax_year,valid_choices,is_suppressed
Scelta Civica,Calabria,2017,2016,246,0
Sinistra Ecologia Liberta',Calabria,2017,2016,1156,0
Stella Alpina,Calabria,2017,2016,12,0
Sudtiroler Volkspartei,Calabria,2017,2016,32,0
Union Valdotaine,Calabria,2017,2016,23,0
Unione di Centro,Calabria,2017,2016,590,0
Unione per il Trentino,Calabria,2017,2016,48,0
Unione Sudamericana Emigrati Italiani,Calabria,2017,2016,291,0
Centro Democratico,Sicilia,2017,2016,1291,0
Conservatori e Riformisti,Sicilia,2017,2016,34,0
Fare!,Sicilia,2017,2016,147,0
Federazione dei Verdi,Sicilia,2017,2016,865,0
Fratelli d'Italia - Alleanza Nazionale,Sicilia,2017,2016,4292,0
Idea Identita' e Azione,Sicilia,2017,2016,33,0
Italia dei Valori,Sicilia,2017,2016,431,0
Lega Nord per l'Indipendenza della Padania,Sicilia,2017,2016,1303,0
Movimento Associativo Italiani all'Estero,Sicilia,2017,2016,196,0
Movimento La Puglia in Piu',Sicilia,2017,2016,27,0
Movimento politico Forza Italia,Sicilia,2017,2016,3890,0
Nuovo Centro Destra,Sicilia,2017,2016,1555,0
Partito Autonomista Trentino Tirolese,Sicilia,2017,2016,34,0
Partito della Rifondazione Comunista-Sinistra Europea,Sicilia,2017,2016,1682,0
Partito Democratico,Sicilia,2017,2016,18317,0
Partito Liberale Italiano,Sicilia,2017,2016,464,0
Partito Socialista Italiano,Sicilia,2017,2016,1170,0
Popolari per l'Italia,Sicilia,2017,2016,121,0
Possibile,Sicilia,2017,2016,476,0
Scelta Civica,Sicilia,2017,2016,466,0
Sinistra Ecologia Liberta',Sicilia,2017,2016,2604,0
Stella Alpina,Sicilia,2017,2016,37,0
Sudtiroler Volkspartei,Sicilia,2017,2016,77,0
Union Valdotaine,Sicilia,2017,2016,29,0
Unione di Centro,Sicilia,2017,2016,404,0
Unione per il Trentino,Sicilia,2017,2016,47,0
Unione Sudamericana Emigrati Italiani,Sicilia,2017,2016,319,0
Centro Democratico,Sardegna,2017,2016,1344,0
Conservatori e Riformisti,Sardegna,2017,2016,73,0
Fare!,Sardegna,2017,2016,118,0
Federazione dei Verdi,Sardegna,2017,2016,616,0
Fratelli d'Italia - Alleanza Nazionale,Sardegna,2017,2016,2731,0
Idea Identita' e Azione,Sardegna,2017,2016,36,0
Italia dei Valori,Sardegna,2017,2016,304,0
Lega Nord per l'Indipendenza della Padania,Sardegna,2017,2016,1695,0
Movimento Associativo Italiani all'Estero,Sardegna,2017,2016,434,0
Movimento La Puglia in Piu',Sardegna,2017,2016,41,0
Movimento politico Forza Italia,Sardegna,2017,2016,2079,0
Nuovo Centro Destra,Sardegna,2017,2016,328,0
Partito Autonomista Trentino Tirolese,Sardegna,2017,2016,75,0
Partito della Rifondazione Comunista-Sinistra Europea,Sardegna,2017,2016,2189,0
Partito Democratico,Sardegna,2017,2016,17675,0
Partito Liberale Italiano,Sardegna,2017,2016,109,0
Partito Socialista Italiano,Sardegna,2017,2016,663,0
Popolari per l'Italia,Sardegna,2017,2016,67,0
Possibile,Sardegna,2017,2016,938,0
Scelta Civica,Sardegna,2017,2016,439,0
Sinistra Ecologia Liberta',Sardegna,2017,2016,3101,0
Stella Alpina,Sardegna,2017,2016,78,0
Sudtiroler Volkspartei,Sardegna,2017,2016,100,0
Union Valdotaine,Sardegna,2017,2016,83,0
Unione di Centro,Sardegna,2017,2016,93,0
Unione per il Trentino,Sardegna,2017,2016,71,0
Unione Sudamericana Emigrati Italiani,Sardegna,2017,2016,813,0
