party_name,region,declaration_year,tax_year,valid_choices,is_suppressed
Lega per Salvini Premier,Basilicata,2025,2024,165,0
L'Italia c'e'!,Basilicata,2025,2024,,1
Movimento Associativo Italiani all'Estero - MAIE,Basilicata,2025,2024,21,0
Movimento Cinque Stelle,Basilicata,2025,2024,2858,0
Movimento politico Forza Italia,Basilicata,2025,2024,236,0
Noi Moderati,Basilicata,2025,2024,467,0
Partito Autonomista Trentino Tirolese,Basilicata,2025,2024,,1
Partito Democratico,Basilicata,2025,2024,3144,0
Partito Socialista Italiano,Basilicata,2025,2024,271,0
Piu' Europa,Basilicata,2025,2024,191,0
Possibile,Basilicata,2025,2024,108,0
Radicali Italiani,Basilicata,2025,2024,269,0
Sinistra Italiana,Basilicata,2025,2024,659,0
Stella Alpina,Basilicata,2025,2024,,1
Sud chiama Nord,Basilicata,2025,2024,165,0
Sudtiroler Volkspartei,Basilicata,2025,2024,,1
Union Valdotaine,Basilicata,2025,2024,,1
Unione Sudamericana Emigrati Italiani,Basilicata,2025,2024,38,0
Volt Italia,Basilicata,2025,2024,55,0
Azione,Calabria,2025,2024,579,0
Campobase,Calabria,2025,2024,13,0
Centro Democratico,Calabria,2025,2024,251,0
Coraggio Italia,Calabria,2025,2024,46,0
Democrazia Cristiana con Rotondi,Calabria,2025,2024,69,0
Democrazia Solidale - DemoS,Calabria,2025,2024,47,0
Europa Verde-Verdi,Calabria,2025,2024,1120,0
Fratelli d'Italia - Alleanza Nazionale,Calabria,2025,2024,8014,0
Italia dei Valori,Calabria,2025,2024,77,0
Italia Viva,Calabria,2025,2024,1300,0
Lega Nord per l'Indipendenza della Padania,Calabria,2025,2024,22,0
Lega per Salvini Premier,Calabria,2025,2024,656,0
L'Italia c'e'!,Calabria,2025,2024,24,0
Movimento Associativo Italiani all'Estero - MAIE,Calabria,2025,2024,76,0
Movimento Cinque Stelle,Calabria,2025,2024,6832,0
Movimento politico Forza Italia,Calabria,2025,2024,1433,0
Noi Moderati,Calabria,2025,2024,322,0
Partito Autonomista Trentino Tirolese,Calabria,2025,2024,18,0
Partito Democratico,Calabria,2025,2024,8294,0
Partito Socialista Italiano,Calabria,2025,2024,1060,0
Piu' Europa,Calabria,2025,2024,419,0
Possibile,Calabria,2025,2024,264,0
Radicali Italiani,Calabria,2025,2024,400,0
Sinistra Italiana,Calabria,2025,2024,1827,0
Stella Alpina,Calabria,2025,2024,24,0
Sud chiama Nord,Calabria,2025,2024,1152,0
Sudtiroler Volkspartei,Calabria,2025,2024,40,0
Union Valdotaine,Calabria,2025,2024,18,0
Unione Sudamericana Emigrati Italiani,Calabria,2025,2024,330,0
Volt Italia,Calabria,2025,2024,43,0
Azione,Sicilia,2025,2024,1964,0
Campobase,Sicilia,2025,2024,70,0
Centro Democratico,Sicilia,2025,2024,966,0
Coraggio Italia,Sicilia,2025,2024,127,0
Democrazia Cristiana con Rotondi,Sicilia,2025,2024,196,0
Democrazia Solidale - DemoS,Sicilia,2025,2024,79,0
Europa Verde-Verdi,Sicilia,2025,2024,4196,0
Fratelli d'Italia - Alleanza Nazionale,Sicilia,2025,2024,19298,0
Italia dei Valori,Sicilia,2025,2024,405,0
Italia Viva,Sicilia,2025,2024,2930,0
Lega Nord per l'Indipendenza della Padania,Sicilia,2025,2024,79,0
Lega per Salvini Premier,Sicilia,2025,2024,4155,0
L'Italia c'e'!,Sicilia,2025,2024,71,0
Movimento Associativo Italiani all'Estero - MAIE,Sicilia,2025,2024,399,0
Movimento Cinque Stelle,Sicilia,2025,2024,19824,0
Movimento politico Forza Italia,Sicilia,2025,2024,2372,0
Noi Moderati,Sicilia,2025,2024,539,0
Partito Autonomista Trentino Tirolese,Sicilia,2025,2024,60,0
Partito Democratico,Sicilia,2025,2024,22477,0
Partito Socialista Italiano,Sicilia,2025,2024,1353,0
Piu' Europa,Sicilia,2025,2024,1634,0
Possibile,Sicilia,2025,2024,609,0
Radicali Italiani,Sicilia,2025,2024,951,0
Sinistra Italiana,Sicilia,2025,2024,5239,0
Stella Alpina,Sicilia,2025,2024,107,0
Sud chiama Nord,Sicilia,2025,2024,17957,0
Sudtiroler Volkspartei,Sicilia,2025,2024,106,0
Union Valdotaine,Sicilia,2025,2024,72,0
Unione Sudamericana Emigrati Italiani,Sicilia,2025,2024,495,0
Volt Italia,Sicilia,2025,2024,151,0
Azione,Sardegna,2025,2024,1083,0
Campobase,Sardegna,2025,2024,50,0
Centro Democratico,Sardegna,2025,2024,602,0
Coraggio Italia,Sardegna,2025,2024,70,0
Democrazia Cristiana con Rotondi,Sardegna,2025,2024,63,0
Democrazia Solidale - DemoS,Sardegna,2025,2024,118,0
Europa Verde-Verdi,Sardegna,2025,2024,2919,0
Fratelli d'Italia - Alleanza Nazionale,Sardegna,2025,2024,10701,0
Italia dei Valori,Sardegna,2025,2024,131,0
Italia Viva,Sardegna,2025,2024,1087,0
Lega Nord per l'Indipendenza della Padania,Sardegna,2025,2024,65,0
Lega per Salvini Premier,Sardegna,2025,2024,1056,0
L'Italia c'e'!,Sardegna,2025,2024,30,0
Movimento Associativo Italiani all'Estero - MAIE,Sardegna,2025,2024,288,0
Movimento Cinque Stelle,Sardegna,2025,2024,11711,0
Movimento politico Forza Italia,Sardegna,2025,2024,970,0
Noi Moderati,Sardegna,2025,2024,141,0
Partito Autonomista Trentino Tirolese,Sardegna,2025,2024,52,0
Partito Democratico,Sardegna,2025,2024,15165,0
Partito Socialista Italiano,Sardegna,2025,2024,652,0
Piu' Europa,Sardegna,2025,2024,1446,0
Possibile,Sardegna,2025,2024,1059,0
Radicali Italiani,Sardegna,2025,2024,961,0
Sinistra Italiana,Sardegna,2025,2024,3779,0
Stella Alpina,Sardegna,2025,2024,104,0
Sud chiama Nord,Sardegna,2025,2024,122,0
Sudtiroler Volkspartei,Sardegna,2025,2024,193,0
Union Valdotaine,Sardegna,2025,2024,84,0
Unione Sudamericana Emigrati Italiani,Sardegna,2025,2024,597,0
Volt Italia,Sardegna,2025,2024,120,0
Azione,Non indicata,2025,2024,0,0
Campobase,Non indicata,2025,2024,0,0
Centro Democratico,Non indicata,2025,2024,0,0
Coraggio Italia,Non indicata,2025,2024,0,0
Democrazia Cristiana con Rotondi,Non indicata,2025,2024,0,0
Democrazia Solidale - DemoS,Non indicata,2025,2024,0,0
Europa Verde-Verdi,Non indicata,2025,2024,0,0
Fratelli d'Italia - Alleanza Nazionale,Non indicata,2025,2024,0,0
Italia dei Valori,Non indicata,2025,2024,0,0
Italia Viva,Non indicata,2025,2024,0,0
Lega Nord per l'Indipendenza della Padania,Non indicata,2025,2024,0,0
Lega per Salvini Premier,Non indicata,2025,2024,0,0
L'Italia c'e'!,Non indicata,2025,2024,0,0
Movimento Associativo Italiani all'Estero - MAIE,Non indicata,2025,2024,0,0
Movimento Cinque Stelle,Non indicata,2025,2024,0,0
Movimento politico Forza Italia,Non indicata,2025,2024,0,0
Noi Moderati,Non indicata,2025,2024,0,0
Partito Autonomista Trentino Tirolese,Non indicata,2025,2024,0,0
Partito Democratico,Non indicata,2025,2024,0,0
Partito Socialista Italiano,Non indicata,2025,2024,0,0
Piu' Europa,Non indicata,2025,2024,0,0
Possibile,Non indicata,2025,2024,0,0
Radicali Italiani,Non indicata,2025,2024,0,0
Sinistra Italiana,Non indicata,2025,2024,0,0
Stella Alpina,Non indicata,2025,2024,0,0
Sud chiama Nord,Non indicata,2025,2024,0,0
Sudtiroler Volkspartei,Non indicata,2025,2024,0,0
Union Valdotaine,Non indicata,2025,2024,0,0
Unione Sudamericana Emigrati Italiani,Non indicata,2025,2024,0,0
Volt Italia,Non indicata,2025,2024,0,0
